time magnitud error
2086.92886 18.305652618408203 0.0
2104.86099 18.294124603271484 0.0
2106.92089 18.290163040161133 0.0
2113.84132 18.272937774658203 0.0
2114.85557 18.264101028442383 0.0
2115.91948 18.252290725708008 0.0
2116.90195 18.26911735534668 0.0
2117.90764 18.26909065246582 0.0
2122.84019 18.273700714111328 0.0
2123.85186 18.28694725036621 0.0
2124.9091 18.284629821777344 0.0
2128.85517 18.28824234008789 0.0
2129.88733 18.284381866455078 0.0
2130.83621 18.278345108032227 0.0
2131.82971 18.27589988708496 0.0
2132.83589 18.275341033935547 0.0
2133.9245 18.272666931152344 0.0
2134.84083 18.26865005493164 0.0
2135.87602 18.271268844604492 0.0
2136.87654 18.267234802246094 0.0
2137.91916 18.263521194458008 0.0
2140.84509 18.268173217773438 0.0
2142.89135 18.273086547851562 0.0
2143.85211 18.270755767822266 0.0
2144.81687 18.273666381835938 0.0
2156.85506 18.269729614257812 0.0
2160.7848 18.271108627319336 0.0
2162.79136 18.27211570739746 0.0
2165.77517 18.273374557495117 0.0
2166.78614 18.27213478088379 0.0
2167.75693 18.272945404052734 0.0
2168.74346 18.27119255065918 0.0
2171.76949 18.27433204650879 0.0
2172.77606 18.26957130432129 0.0
2173.73818 18.27348518371582 0.0
2177.6698 18.2633056640625 0.0
2185.69466 18.27109718322754 0.0
2187.67723 18.269424438476562 0.0
2190.72123 18.268299102783203 0.0
2192.69079 18.271387100219727 0.0
2193.71178 18.272098541259766 0.0
2194.683 18.273653030395508 0.0
2200.69548 18.27070426940918 0.0
2201.74914 18.2730712890625 0.0
2206.63497 18.271642684936523 0.0
2211.67361 18.272884368896484 0.0
2213.68366 18.26961326599121 0.0
2214.67003 18.279008865356445 0.0
2215.68533 18.272586822509766 0.0
2217.66297 18.273637771606445 0.0
2222.75538 18.271387100219727 0.0
2225.62463 18.272977828979492 0.0
2226.67098 18.270122528076172 0.0
2228.58638 18.265790939331055 0.0
2230.52369 18.27703285217285 0.0
2232.53742 18.267309188842773 0.0
2234.5795 18.27475357055664 0.0
2236.569 18.27134895324707 0.0
2238.57439 18.27570152282715 0.0
2241.56118 18.274147033691406 0.0
2243.59947 18.266748428344727 0.0
2248.64388 18.27582550048828 0.0
2250.62205 18.26948356628418 0.0
2253.60092 18.273683547973633 0.0
2256.58005 18.272781372070312 0.0
2258.6205 18.271942138671875 0.0
2265.63776 18.26987648010254 0.0
2270.59595 18.279502868652344 0.0
2272.59401 18.274492263793945 0.0
2274.57785 18.27497100830078 0.0
2276.54537 18.267776489257812 0.0
2280.55795 18.274843215942383 0.0
2285.5964 18.26857566833496 0.0
2289.59333 18.27151870727539 0.0
2291.59403 18.268436431884766 0.0
2293.59472 18.26669692993164 0.0
2295.59103 18.27464485168457 0.0
2297.5942 18.273460388183594 0.0
2299.59068 18.272478103637695 0.0
2301.58335 18.265718460083008 0.0
2466.86683 18.268211364746094 0.0
2467.93072 18.28022575378418 0.0
2469.92999 18.264719009399414 0.0
2471.91956 18.276329040527344 0.0
2472.90961 18.27102279663086 0.0
2473.9358 18.27440643310547 0.0
2481.89505 18.271648406982422 0.0
2483.9187 18.2673397064209 0.0
2486.91885 18.269392013549805 0.0
2488.93421 18.268430709838867 0.0
2490.79641 18.276290893554688 0.0
2492.9331 18.271089553833008 0.0
2495.92829 18.2723331451416 0.0
2496.9329 18.279571533203125 0.0
2498.8042 18.274587631225586 0.0
2499.88914 18.27421760559082 0.0
2500.8976 18.270593643188477 0.0
2501.88433 18.27407455444336 0.0
2502.8645 18.271156311035156 0.0
2508.77508 18.259056091308594 0.0
2516.80655 18.267864227294922 0.0
2517.85331 18.273239135742188 0.0
2518.82568 18.272666931152344 0.0
2519.8239 18.268447875976562 0.0
2520.82208 18.27912139892578 0.0
2521.81525 18.27274513244629 0.0
2524.81379 18.27659797668457 0.0
2529.80381 18.268362045288086 0.0
2534.86444 18.278438568115234 0.0
2535.80207 18.272294998168945 0.0
2537.73215 18.2719669342041 0.0
2538.8324 18.275104522705078 0.0
2539.7296 18.270341873168945 0.0
2540.77289 18.268287658691406 0.0
2541.74148 18.272228240966797 0.0
2542.71127 18.268407821655273 0.0
2544.69203 18.27454376220703 0.0
2545.70475 18.270362854003906 0.0
2547.72272 18.27132225036621 0.0
2548.74151 18.270944595336914 0.0
2550.73679 18.270166397094727 0.0
2551.72333 18.272066116333008 0.0
2552.7393 18.27651596069336 0.0
2553.68009 18.276105880737305 0.0
2554.73244 18.27365493774414 0.0
2555.74034 18.27176856994629 0.0
2556.71945 18.273279190063477 0.0
2557.73198 18.27593421936035 0.0
2558.68842 18.273406982421875 0.0
2559.64543 18.269563674926758 0.0
2560.67844 18.268962860107422 0.0
2561.72406 18.276708602905273 0.0
2562.69674 18.269245147705078 0.0
2563.70472 18.26824188232422 0.0
2564.72111 18.273983001708984 0.0
2565.71626 18.27022361755371 0.0
2566.69121 18.27298355102539 0.0
2568.76763 18.270051956176758 0.0
2571.67761 18.27184295654297 0.0
2572.75211 18.27267074584961 0.0
2573.69019 18.274351119995117 0.0
2574.67015 18.267868041992188 0.0
2576.70488 18.268522262573242 0.0
2577.66993 18.270076751708984 0.0
2578.65746 18.27080535888672 0.0
2579.66798 18.272615432739258 0.0
2580.67609 18.265945434570312 0.0
2583.64815 18.26915168762207 0.0
2584.6546 18.26946258544922 0.0
2586.6558 18.27492904663086 0.0
2587.63846 18.27503204345703 0.0
2589.62933 18.269529342651367 0.0
2590.6461 18.279813766479492 0.0
2591.67228 18.27706527709961 0.0
2593.63553 18.26896095275879 0.0
2594.64157 18.272863388061523 0.0
2596.6152 18.27742576599121 0.0
2597.60238 18.27069854736328 0.0
2598.68256 18.27959442138672 0.0
2599.63663 18.268062591552734 0.0
2607.65672 18.263832092285156 0.0
2610.57807 18.27762794494629 0.0
2613.57185 18.266653060913086 0.0
2615.6023 18.27690315246582 0.0
2619.58677 18.2790470123291 0.0
2621.59592 18.271167755126953 0.0
2625.5785 18.26949691772461 0.0
2627.54918 18.27256965637207 0.0
2630.563 18.269771575927734 0.0
2635.57671 18.27674674987793 0.0
2637.57157 18.269264221191406 0.0
2640.54192 18.27252197265625 0.0
2642.58165 18.270265579223633 0.0
2646.59303 18.276351928710938 0.0
2651.5677 18.269533157348633 0.0
2654.59519 18.271751403808594 0.0
2657.54718 18.26994514465332 0.0
2661.55321 18.27167510986328 0.0
2664.58415 18.271020889282227 0.0
2667.54294 18.27340316772461 0.0
2668.57008 18.26898193359375 0.0
2672.56209 18.27210807800293 0.0
2676.55227 18.274276733398438 0.0
2679.56698 18.27151870727539 0.0
2683.54595 18.27089500427246 0.0
2777.9327 18.270505905151367 0.0
2804.86124 18.27149200439453 0.0
2805.87853 18.271625518798828 0.0
2811.93365 18.26604461669922 0.0
2815.90734 18.27643394470215 0.0
2825.93921 18.270099639892578 0.0
2830.84647 18.26935386657715 0.0
2831.81612 18.276138305664062 0.0
2832.78917 18.267885208129883 0.0
2833.89466 18.273487091064453 0.0
2834.94529 18.273025512695312 0.0
2836.90362 18.276077270507812 0.0
2838.84669 18.269359588623047 0.0
2840.85436 18.27739715576172 0.0
2843.85571 18.26897621154785 0.0
2844.90142 18.270856857299805 0.0
2845.94844 18.27199363708496 0.0
2849.88495 18.272003173828125 0.0
2850.9177 18.27314567565918 0.0
2852.84632 18.270681381225586 0.0
2854.85766 18.270034790039062 0.0
2857.86504 18.27778434753418 0.0
2858.93865 18.26827621459961 0.0
2860.90462 18.276309967041016 0.0
2861.7761 18.272764205932617 0.0
2862.89947 18.271093368530273 0.0
2863.86415 18.276512145996094 0.0
2865.82384 18.26795196533203 0.0
2867.81326 18.274559020996094 0.0
2868.81686 18.27345848083496 0.0
2869.80338 18.266897201538086 0.0
2870.84495 18.273624420166016 0.0
2871.88802 18.271299362182617 0.0
2872.84482 18.27521514892578 0.0
2875.83572 18.266035079956055 0.0
2876.80514 18.273935317993164 0.0
2879.73164 18.274280548095703 0.0
2883.85489 18.27003288269043 0.0
2885.79021 18.27222442626953 0.0
2890.72108 18.273283004760742 0.0
2893.77254 18.27275848388672 0.0
2895.82175 18.272912979125977 0.0
2897.72529 18.27103614807129 0.0
2899.76292 18.272132873535156 0.0
2903.78198 18.267555236816406 0.0
2906.73098 18.268850326538086 0.0
2908.70798 18.26856231689453 0.0
2910.70286 18.27195930480957 0.0
2912.70819 18.269041061401367 0.0
2916.72094 18.27421760559082 0.0
2918.69783 18.280458450317383 0.0
2922.69781 18.269588470458984 0.0
2924.63875 18.274738311767578 0.0
2926.63279 18.269756317138672 0.0
2929.69399 18.277116775512695 0.0
2931.66993 18.2730712890625 0.0
2933.68036 18.270084381103516 0.0
2935.6447 18.269794464111328 0.0
2937.67029 18.275575637817383 0.0
2939.68575 18.273361206054688 0.0
2940.66292 18.2701473236084 0.0
2941.63818 18.276559829711914 0.0
2942.66298 18.269973754882812 0.0
2943.63433 18.27342987060547 0.0
2944.61869 18.271013259887695 0.0
2946.61344 18.274559020996094 0.0
2947.64506 18.264917373657227 0.0
2949.62608 18.27037811279297 0.0
2950.57761 18.272045135498047 0.0
2951.65822 18.266733169555664 0.0
2953.60616 18.272605895996094 0.0
2955.59124 18.27276039123535 0.0
2957.60486 18.275611877441406 0.0
2960.62398 18.271469116210938 0.0
2962.65913 18.270418167114258 0.0
2965.6618 18.269636154174805 0.0
2968.62413 18.274816513061523 0.0
2970.64294 18.27381134033203 0.0
2972.64756 18.271047592163086 0.0
2975.5556 18.267879486083984 0.0
2977.65141 18.276968002319336 0.0
2979.5913 18.268463134765625 0.0
2981.63858 18.27681541442871 0.0
2983.57209 18.26863670349121 0.0
2986.58867 18.270753860473633 0.0
2988.56065 18.274309158325195 0.0
2991.59046 18.270000457763672 0.0
2994.57533 18.273534774780273 0.0
2997.58793 18.274517059326172 0.0
3000.57995 18.270963668823242 0.0
3003.56193 18.27249526977539 0.0
3006.5492 18.267358779907227 0.0
3009.54449 18.265092849731445 0.0
3013.54686 18.275911331176758 0.0
3015.58212 18.271141052246094 0.0
3018.55923 18.270065307617188 0.0
3020.59494 18.26388931274414 0.0
3022.54859 18.270214080810547 0.0
3024.54762 18.274124145507812 0.0
3025.6072 18.271854400634766 0.0
3027.63269 18.27452278137207 0.0
3029.60438 18.271509170532227 0.0
3031.60918 18.272932052612305 0.0
3034.53942 18.273550033569336 0.0
3037.55858 18.27165412902832 0.0
3179.92091 18.27463722229004 0.0
3183.9406 18.277999877929688 0.0
3193.90852 18.276145935058594 0.0
3196.88062 18.269868850708008 0.0
3197.94302 18.27427864074707 0.0
3202.86851 18.27215576171875 0.0
3203.90859 18.273889541625977 0.0
3206.8464 18.276573181152344 0.0
3210.92241 18.27168083190918 0.0
3211.87698 18.276575088500977 0.0
3215.81219 18.27623176574707 0.0
3216.75805 18.2706241607666 0.0
3217.80803 18.27278709411621 0.0
3223.86416 18.271268844604492 0.0
3228.78286 18.275766372680664 0.0
3229.86467 18.275358200073242 0.0
3231.84617 18.274822235107422 0.0
3238.78305 18.270505905151367 0.0
3239.82662 18.26938247680664 0.0
3240.81932 18.275400161743164 0.0
3241.8028 18.273733139038086 0.0
3242.74678 18.272510528564453 0.0
3243.8794 18.276329040527344 0.0
3244.85797 18.27659034729004 0.0
3245.80573 18.274492263793945 0.0
