time magnitud error
2086.92886 18.301847457885742 0.0
2104.86099 18.28665542602539 0.0
2106.92089 18.27292251586914 0.0
2113.84132 18.265121459960938 0.0
2114.85557 18.2469539642334 0.0
2115.91948 18.248933792114258 0.0
2116.90195 18.254026412963867 0.0
2117.90764 18.264385223388672 0.0
2122.84019 18.278696060180664 0.0
2123.85186 18.283754348754883 0.0
2124.9091 18.28822135925293 0.0
2128.85517 18.285598754882812 0.0
2129.88733 18.28162384033203 0.0
2130.83621 18.280838012695312 0.0
2131.82971 18.2721004486084 0.0
2132.83589 18.279056549072266 0.0
2133.9245 18.27118682861328 0.0
2134.84083 18.27387046813965 0.0
2135.87602 18.26822280883789 0.0
2136.87654 18.269765853881836 0.0
2137.91916 18.27318000793457 0.0
2140.84509 18.27616310119629 0.0
2142.89135 18.268102645874023 0.0
2143.85211 18.275135040283203 0.0
2144.81687 18.27261734008789 0.0
2156.85506 18.269622802734375 0.0
2160.7848 18.271499633789062 0.0
2162.79136 18.27365493774414 0.0
2165.77517 18.27933120727539 0.0
2166.78614 18.274503707885742 0.0
2167.75693 18.27184295654297 0.0
2168.74346 18.272035598754883 0.0
2171.76949 18.275718688964844 0.0
2172.77606 18.269468307495117 0.0
2173.73818 18.271499633789062 0.0
2177.6698 18.274738311767578 0.0
2185.69466 18.276626586914062 0.0
2187.67723 18.2656192779541 0.0
2190.72123 18.2747802734375 0.0
2192.69079 18.273576736450195 0.0
2193.71178 18.269428253173828 0.0
2194.683 18.269241333007812 0.0
2200.69548 18.274696350097656 0.0
2201.74914 18.276845932006836 0.0
2206.63497 18.266162872314453 0.0
2211.67361 18.275821685791016 0.0
2213.68366 18.274248123168945 0.0
2214.67003 18.264890670776367 0.0
2215.68533 18.277751922607422 0.0
2217.66297 18.27560043334961 0.0
2222.75538 18.27815055847168 0.0
2225.62463 18.26771354675293 0.0
2226.67098 18.278518676757812 0.0
2228.58638 18.27412986755371 0.0
2230.52369 18.277238845825195 0.0
2232.53742 18.26854133605957 0.0
2234.5795 18.275671005249023 0.0
2236.569 18.271495819091797 0.0
2238.57439 18.274282455444336 0.0
2241.56118 18.274614334106445 0.0
2243.59947 18.272144317626953 0.0
2248.64388 18.273853302001953 0.0
2250.62205 18.2691650390625 0.0
2253.60092 18.276954650878906 0.0
2256.58005 18.277252197265625 0.0
2258.6205 18.273000717163086 0.0
2265.63776 18.275930404663086 0.0
2270.59595 18.275949478149414 0.0
2272.59401 18.276403427124023 0.0
2274.57785 18.272178649902344 0.0
2276.54537 18.2700252532959 0.0
2280.55795 18.269245147705078 0.0
2285.5964 18.272607803344727 0.0
2289.59333 18.274011611938477 0.0
2291.59403 18.26995277404785 0.0
2293.59472 18.271791458129883 0.0
2295.59103 18.27346420288086 0.0
2297.5942 18.274293899536133 0.0
2299.59068 18.27338409423828 0.0
2301.58335 18.274023056030273 0.0
2466.86683 18.272388458251953 0.0
2467.93072 18.272624969482422 0.0
2469.92999 18.264368057250977 0.0
2471.91956 18.27800750732422 0.0
2472.90961 18.27280616760254 0.0
2473.9358 18.272939682006836 0.0
2481.89505 18.27150535583496 0.0
2483.9187 18.27463150024414 0.0
2486.91885 18.27468490600586 0.0
2488.93421 18.269786834716797 0.0
2490.79641 18.272769927978516 0.0
2492.9331 18.2735652923584 0.0
2495.92829 18.27320098876953 0.0
2496.9329 18.26788330078125 0.0
2498.8042 18.27233123779297 0.0
2499.88914 18.266984939575195 0.0
2500.8976 18.273361206054688 0.0
2501.88433 18.273767471313477 0.0
2502.8645 18.27265739440918 0.0
2508.77508 18.271015167236328 0.0
2516.80655 18.270410537719727 0.0
2517.85331 18.27423095703125 0.0
2518.82568 18.27741813659668 0.0
2519.8239 18.272287368774414 0.0
2520.82208 18.27317237854004 0.0
2521.81525 18.272151947021484 0.0
2524.81379 18.27030372619629 0.0
2529.80381 18.27323341369629 0.0
2534.86444 18.268857955932617 0.0
2535.80207 18.2755069732666 0.0
2537.73215 18.267358779907227 0.0
2538.8324 18.273719787597656 0.0
2539.7296 18.275556564331055 0.0
2540.77289 18.27193260192871 0.0
2541.74148 18.26887321472168 0.0
2542.71127 18.275339126586914 0.0
2544.69203 18.27189826965332 0.0
2545.70475 18.266489028930664 0.0
2547.72272 18.27295684814453 0.0
2548.74151 18.277559280395508 0.0
2550.73679 18.271825790405273 0.0
2551.72333 18.276206970214844 0.0
2552.7393 18.266939163208008 0.0
2553.68009 18.27594566345215 0.0
2554.73244 18.267122268676758 0.0
2555.74034 18.27367401123047 0.0
2556.71945 18.275814056396484 0.0
2557.73198 18.27546501159668 0.0
2558.68842 18.26964569091797 0.0
2559.64543 18.27290916442871 0.0
2560.67844 18.27066993713379 0.0
2561.72406 18.26997184753418 0.0
2562.69674 18.270864486694336 0.0
2563.70472 18.27413558959961 0.0
2564.72111 18.278230667114258 0.0
2565.71626 18.271711349487305 0.0
2566.69121 18.27675437927246 0.0
2568.76763 18.273712158203125 0.0
2571.67761 18.278581619262695 0.0
2572.75211 18.271465301513672 0.0
2573.69019 18.27202796936035 0.0
2574.67015 18.273656845092773 0.0
2576.70488 18.271032333374023 0.0
2577.66993 18.2750186920166 0.0
2578.65746 18.269088745117188 0.0
2579.66798 18.26878547668457 0.0
2580.67609 18.274654388427734 0.0
2583.64815 18.2746524810791 0.0
2584.6546 18.27056312561035 0.0
2586.6558 18.274293899536133 0.0
2587.63846 18.271772384643555 0.0
2589.62933 18.273757934570312 0.0
2590.6461 18.273447036743164 0.0
2591.67228 18.270458221435547 0.0
2593.63553 18.273107528686523 0.0
2594.64157 18.267051696777344 0.0
2596.6152 18.275774002075195 0.0
2597.60238 18.268470764160156 0.0
2598.68256 18.271156311035156 0.0
2599.63663 18.27477264404297 0.0
2607.65672 18.270788192749023 0.0
2610.57807 18.27618980407715 0.0
2613.57185 18.27094078063965 0.0
2615.6023 18.273418426513672 0.0
2619.58677 18.274194717407227 0.0
2621.59592 18.27196502685547 0.0
2625.5785 18.27827262878418 0.0
2627.54918 18.270780563354492 0.0
2630.563 18.27072525024414 0.0
