time magnitud error
2187.76096 18.421052932739258 0.0
2187.79176 18.38425064086914 0.0
2190.86609 18.374935150146484 0.0
2193.83081 18.343992233276367 0.0
2193.85849 18.326417922973633 0.0
2194.75222 18.316308975219727 0.0
2202.83059 18.276763916015625 0.0
2202.85856 18.244216918945312 0.0
2206.76754 18.22489356994629 0.0
2215.78344 18.211978912353516 0.0
2215.81148 18.213918685913086 0.0
2222.7833 18.228282928466797 0.0
2222.81103 18.242826461791992 0.0
2225.69388 18.266460418701172 0.0
2227.74182 18.27097511291504 0.0
2227.76894 18.300416946411133 0.0
2229.74755 18.30352020263672 0.0
2229.77478 18.30794906616211 0.0
2231.71607 18.30879020690918 0.0
2231.7432 18.30796241760254 0.0
2233.68428 18.296525955200195 0.0
2233.71147 18.298837661743164 0.0
2237.60351 18.289714813232422 0.0
2237.63081 18.304296493530273 0.0
2239.66456 18.29218101501465 0.0
2239.69177 18.28936767578125 0.0
2241.75618 18.292457580566406 0.0
2241.78358 18.294221878051758 0.0
2243.82647 18.281028747558594 0.0
2243.85415 18.29768180847168 0.0
2248.68601 18.286388397216797 0.0
2249.76915 18.28013801574707 0.0
2250.71743 18.30376434326172 0.0
2251.68131 18.294448852539062 0.0
2252.81457 18.294984817504883 0.0
2252.84173 18.29135513305664 0.0
2254.73251 18.291587829589844 0.0
2254.76802 18.29068946838379 0.0
2257.7376 18.299100875854492 0.0
2257.78771 18.290863037109375 0.0
2260.75966 18.292844772338867 0.0
2260.79893 18.29677391052246 0.0
2262.8166 18.29098129272461 0.0
2265.69808 18.28849983215332 0.0
2265.79121 18.28757667541504 0.0
2266.75987 18.284011840820312 0.0
2269.70054 18.28888702392578 0.0
2270.80951 18.28061294555664 0.0
2272.65708 18.29330825805664 0.0
2272.69034 18.286487579345703 0.0
2274.68584 18.283052444458008 0.0
2274.78801 18.296693801879883 0.0
2276.71017 18.287288665771484 0.0
2276.84337 18.300003051757812 0.0
2278.80238 18.28186798095703 0.0
2278.82964 18.295583724975586 0.0
2280.65233 18.30062484741211 0.0
2280.78207 18.275739669799805 0.0
2282.78139 18.29588508605957 0.0
2282.81368 18.292634963989258 0.0
2288.79558 18.30122947692871 0.0
2290.67728 18.288362503051758 0.0
2291.8291 18.30257225036621 0.0
2293.79672 18.28937339782715 0.0
2293.83024 18.28750991821289 0.0
2295.82058 18.29769515991211 0.0
2296.8242 18.295955657958984 0.0
2297.80737 18.29351043701172 0.0
2298.81714 18.28665542602539 0.0
2299.82382 18.285343170166016 0.0
2301.7179 18.28718376159668 0.0
2301.7479 18.29401969909668 0.0
2302.7931 18.286481857299805 0.0
2303.71588 18.291563034057617 0.0
2303.74718 18.29364585876465 0.0
2328.56507 18.286685943603516 0.0
2328.59505 18.286094665527344 0.0
2334.5583 18.290382385253906 0.0
2335.50487 18.281972885131836 0.0
2340.5548 18.29715347290039 0.0
2341.50219 18.292186737060547 0.0
2346.49542 18.29572296142578 0.0
2358.49443 18.294509887695312 0.0
2360.49029 18.284414291381836 0.0
2391.49114 18.2994327545166 0.0
2391.52102 18.292814254760742 0.0
2540.86909 18.28413963317871 0.0
2548.80615 18.288253784179688 0.0
2548.8357 18.28437614440918 0.0
2553.80315 18.286052703857422 0.0
2557.83828 18.28419303894043 0.0
2557.86801 18.27811050415039 0.0
2561.83627 18.28919792175293 0.0
2561.87067 18.289478302001953 0.0
2565.84254 18.291635513305664 0.0
2566.77567 18.285114288330078 0.0
2574.79963 18.284116744995117 0.0
2574.84222 18.280778884887695 0.0
2578.85621 18.286548614501953 0.0
2579.7512 18.28122329711914 0.0
2586.75554 18.281871795654297 0.0
2586.78704 18.288137435913086 0.0
2590.83023 18.28788948059082 0.0
2590.8621 18.290515899658203 0.0
2596.83724 18.277074813842773 0.0
2598.73886 18.288311004638672 0.0
2606.73353 18.295772552490234 0.0
2606.76352 18.292987823486328 0.0
2609.84287 18.288297653198242 0.0
2614.80472 18.298887252807617 0.0
2615.79313 18.29214859008789 0.0
2619.6316 18.291059494018555 0.0
2619.68137 18.286373138427734 0.0
2621.80868 18.288747787475586 0.0
2624.70574 18.285642623901367 0.0
2625.6169 18.289825439453125 0.0
2627.8261 18.291107177734375 0.0
2628.61556 18.289859771728516 0.0
2630.59578 18.29170036315918 0.0
2630.65248 18.282238006591797 0.0
2632.74664 18.282434463500977 0.0
2632.77371 18.278818130493164 0.0
2636.69649 18.288145065307617 0.0
2636.72366 18.27971076965332 0.0
2638.74073 18.29152488708496 0.0
2638.84077 18.293926239013672 0.0
2641.7891 18.28925132751465 0.0
2643.78594 18.295408248901367 0.0
2645.78422 18.292268753051758 0.0
2645.81544 18.29852294921875 0.0
2649.65928 18.286327362060547 0.0
2649.72096 18.29644203186035 0.0
2651.7391 18.28277015686035 0.0
2651.76837 18.293453216552734 0.0
2653.73354 18.2951717376709 0.0
2653.79256 18.29988670349121 0.0
2655.76415 18.29354476928711 0.0
2655.82346 18.27855110168457 0.0
2657.75202 18.289602279663086 0.0
