time magnitud error
2085.90914 18.15738296508789 0.0
2086.88843 18.14398956298828 0.0
2103.89525 18.133935928344727 0.0
2105.92315 18.123666763305664 0.0
2106.89098 18.11585807800293 0.0
2112.84336 18.136394500732422 0.0
2116.87111 18.132801055908203 0.0
2123.81803 18.118070602416992 0.0
2124.83847 18.11428451538086 0.0
2128.82553 18.114282608032227 0.0
2129.8575 18.102628707885742 0.0
2130.84387 18.08428955078125 0.0
2131.83748 18.072511672973633 0.0
2132.80627 18.054561614990234 0.0
2133.8946 18.05307960510254 0.0
2134.81 18.055368423461914 0.0
2135.84408 18.07146644592285 0.0
2137.89208 18.084026336669922 0.0
2140.81134 18.08071517944336 0.0
2142.75205 18.087326049804688 0.0
2143.81755 18.087827682495117 0.0
2144.82425 18.09369468688965 0.0
2155.87863 18.088592529296875 0.0
2156.82521 18.100948333740234 0.0
2160.7546 18.090913772583008 0.0
2162.76139 18.089784622192383 0.0
2166.756 18.086917877197266 0.0
2167.76446 18.084239959716797 0.0
2168.71363 18.08293914794922 0.0
2171.73955 18.083309173583984 0.0
2172.74617 18.084184646606445 0.0
2177.63966 18.080490112304688 0.0
2184.7013 18.080814361572266 0.0
2185.6648 18.082307815551758 0.0
2186.68965 18.0893611907959 0.0
2187.68483 18.090003967285156 0.0
2188.73199 18.08761978149414 0.0
2190.69136 18.08950424194336 0.0
2191.66474 18.086071014404297 0.0
2192.66325 18.089900970458984 0.0
2193.68432 18.08956527709961 0.0
2194.65442 18.088260650634766 0.0
2203.55089 18.08119773864746 0.0
2206.60721 18.08521842956543 0.0
2211.6413 18.09064483642578 0.0
2212.64513 18.081953048706055 0.0
2213.65095 18.087289810180664 0.0
2214.64214 18.085670471191406 0.0
2215.64912 18.08335304260254 0.0
2217.63582 18.081806182861328 0.0
2219.67868 18.090959548950195 0.0
2224.71356 18.08866310119629 0.0
2226.63643 18.087650299072266 0.0
2228.55833 18.09523582458496 0.0
2229.61659 18.08936882019043 0.0
2231.64326 18.087221145629883 0.0
2232.50999 18.084320068359375 0.0
2233.61341 18.090322494506836 0.0
2235.66353 18.08205795288086 0.0
2238.54707 18.08003807067871 0.0
